"KR2yvjwf-d3dW","25","66143","Alugada","9","Educativo","24000","A","6.99","0.36","Sim","3","Não"
"Kr568gJj-ZKKb","24","54000","Hipotecada","8","Pessoal","13000","A","7.49","0.24","Não","2","Não"
"Kr5L7XSQ-wAjS","32","65000","Alugada","4","Médico","6000","A","7.49","0.09","Não","5","Não"
"KR8wGQqS-X06b","21","43000","Hipotecada","5","Pessoal","7000","A","6.62","0.16","Não","4","Não"
"krA4bpb4-u81w","22","61500","Alugada","3","Educativo","10000","C","14.22","0.16","Não","2","Não"
"KRac9Qx2-aAC0","23","50960","Alugada","7","Empreendimento","1800","D","16.02","0.04","Não","2","Não"
"KravXarB-mmma","24","73000","Hipotecada","4","Educativo","6500","A","5.42","0.09","Não","2","Não"
"KRb0pOMu-yfky","23","69996","Hipotecada","4","Empreendimento","4000","A","8","0.06","Não","2","Não"
"KRewEb8g-h4Br","24","56000","Hipotecada","3","Empreendimento","2000","B","10.99","0.04","Não","4","Não"
"KReZK6yK-vxTY","25","116000","Hipotecada","9","Empreendimento","19950","B","9.96","0.17","Não","4","Não"
"krFQNkUc-AiiD","27","64000","Alugada","3","Médico","18000","B","11.11","0.28","Não","8","Não"
"kRgxsyJN-czpH","31","33000","Própria","6","Pagamento de débitos","5000","D","14.96","0.15","Não","6","Não"
"KrHMZvFv-MO3A","25","60000","Hipotecada","7","Pagamento de débitos","8000","A","5.79","0.13","Não","2","Não"
"kRHnuMNM-64K3","31","72250","Outros","6","Médico","25000","F","17.03","0.29","Sim","5","Sim"
"kRhTdCb8-o74x","29","30000","Alugada","2","Educativo","6400","C","12.87","0.21","Não","5","Não"
"krHyJhpx-f5O7","30","150000","Hipotecada","2","Melhora do lar","12000","D","11.86","0.08","Não","8","Sim"
"kriz9YJY-dylo","25","30000","Hipotecada","2","Empreendimento","8000","B","10.65","0.27","Não","4","Não"
"krkQgygB-rq0c","29","58000","Alugada","4","Pessoal","14000","A","6.62","0.24","Não","5","Não"
"krmMias0-Qfp4","24","13000","Alugada","4","Pessoal","4000","B","9.88","0.31","Sim","2","Não"
"KRn7dk1o-ofAP","22","16800","Alugada","1","Educativo","3050","B","9.91","0.18","Sim","3","Não"
"krOElz2C-yyeB","32","99996","Hipotecada","16","Pagamento de débitos","7000","A","7.14","0.07","Não","10","Não"
"kRq2FofR-dKNg","28","33600","Hipotecada","12","Médico","3000","A","5.42","0.09","Não","5","Não"
"KrQjmLA2-3NmQ","24","45888","Alugada","5","Médico","9000","A","5.79","0.2","Não","3","Não"
"KRR3SW5R-Kbhc","23","54000","Alugada","7","Médico","15000","C","15.27","0.28","Sim","2","Não"
"kRR7iD4a-kJGd","51","52250","Alugada","4","Empreendimento","9200","C","13.61","0.18","Não","24","Não"
"krrxJbN8-bnjb","25","33000","Alugada","3","Empreendimento","10000","A","7.51","0.3","Não","4","Não"
"kRsP7Cy9-1wXM","22","73000","Hipotecada","3","Médico","17000","B","11.99","0.23","Não","3","Não"
"krSpmLa7-D1um","30","64000","Alugada","8","Pagamento de débitos","16000","D","15.7","0.25","Sim","5","Sim"
"kRuCcdGB-ukoX","22","50004","Alugada","6","Empreendimento","15000","D","15.05","0.3","Não","2","Sim"
"Krud0FMY-wH5F","23","25100","Própria","7","Educativo","10800","D","14.59","0.43","Não","3","Sim"
"kRUJEzGa-jgDO","22","34000","Alugada","2","Pagamento de débitos","8000","B","9.91","0.24","Não","4","Não"
"krUrDSW8-Us02","29","31100","Hipotecada","9","Pagamento de débitos","3000","E","16.82","0.1","Sim","5","Sim"
"kRUuRwuv-coda","23","122000","Alugada","7","Médico","14000","C","13.48","0.11","Não","4","Não"
"KRvaeZt9-2Z3b",\N,"50950","Outros","5","Melhora do lar","3000","B","10.25","0.03","Não","3","Não"
"kRvYb16u-5HuF","29","98000","Hipotecada","2","Melhora do lar","7925","B","10.59","0.08","Sim","9","Não"
"krwGSqD0-5oqI","22","53947","Própria","0","Pessoal","6400","B","9.62","0.12","Não","4","Não"
"KRwP4Qgu-odcy","43","72600","Alugada","2","Pessoal","6000","A",\N,"0.08","Não","15","Não"
"kRWRQ0W4-y2hU","25","90000","Alugada","4","Melhora do lar","6000","A","7.88","0.07","Não","3","Não"
"KRwWarPk-kg5x","24","125000","Própria","3","Melhora do lar","28000","B","9.91","0.22","Não","3","Não"
"KRxy26MW-N5wZ","29","153000","Alugada","1","Empreendimento","17600","B","8.7","0.12","Não","8","Não"
"krXzKBDd-Npw8","22","49000","Alugada","3","Pagamento de débitos","9600","D",\N,"0.2","Sim","2","Não"
"kryym1cH-heh5","26","54000","Hipotecada","8","Médico","5000","D","15.62","0.09","Sim","4","Sim"
"KRz1RuX9-zKWv","29","78000","Própria","13","Empreendimento","14400","A",\N,"0.18","Não","7","Não"
"KRzRuff4-aXzy","41","56000","Alugada","3","Melhora do lar","9000","A","5.99","0.16","Não","16","Não"
"KRZzewbv-g3Oo","23","80700","Alugada","7","Médico","20000","B","11.71","0.25","Não","2","Não"
"KS0rLJkK-LDbP","27","54000","Alugada","6","Pagamento de débitos","5000","B","11.99","0.09","Sim","10","Não"
"kS2FQqdc-8WZM","23","65748","Hipotecada","6","Educativo","8800","A","9.63","0.13","Não","3","Não"
"KS4aBbGL-6GZj","24","55000","Própria","4","Empreendimento","9000","D","16.49","0.16","Não","2","Sim"
"Ks61pCLO-KrZc","24","28800","Alugada","1","Pagamento de débitos","8500","A",\N,"0.3","Não","2","Não"
"Ks6uc5Ix-ossH","27","90000","Hipotecada","4","Pagamento de débitos","15000","A",\N,"0.17","Não","6","Não"
"kS7zXi5B-uxtP","28","109200","Hipotecada","12","Pessoal","8000","B","11.12","0.07","Não","6","Não"
"KS993IiN-OwUf","29","45000","Alugada","0","Médico","8000","B","12.18","0.18","Não","5","Não"
"kS9G6yZf-kj7e","21","41000","Alugada","4","Educativo","3500","B","10.75","0.09","Não","3","Não"
"ksFgzz9Q-C9UY","33","45000","Alugada","4","Educativo","12000","A","7.88","0.27","Não","5","Não"
"ksGocUEM-riM4","40","52000","Hipotecada","7","Pagamento de débitos","15250","B","11.86","0.29","Não","12","Não"
"kSh4F30A-eAnD","29","85000","Alugada","3","Educativo","7000","A","6.92","0.08","Não","8","Não"
"KsHlGLOB-EBUT","21","15300","Alugada","5","Melhora do lar","3150","B","10.99","0.21","Sim","4","Não"
"kSilSTL7-EUKq","30","24000","Própria","0","Empreendimento","2500","A","7.29","0.1","Não","6","Não"
"kSK3jGmM-b24H","25","180488","Hipotecada","9","Melhora do lar","24000","C","12.87","0.13","Não","2","Não"
"ksK3RAAW-cx7h","28","60000","Alugada","8","Educativo","10000","A","8.9","0.17","Não","9","Não"
"ksLfjBp1-CSiU","32","25200","Alugada","9","Médico","4900","A","6.17","0.19","Não","6","Não"
"kSljsUPC-P69k","41","56448","Alugada","5","Empreendimento","10000","B","9.99","0.18","Não","17","Não"
"KsLLpd6W-xEH3","35","150000","Hipotecada","5","Pagamento de débitos","15000","C","13.16","0.1","Não","7","Sim"
"KSmodTyj-KB8M","30","38220","Hipotecada","1","Pagamento de débitos","5500","A","10.99","0.09",\N,"2","Não"
"ksO8aPnP-QGKe","25","117014","Hipotecada","5","Empreendimento","8400","A","7.29","0.07","Não","4","Não"
"KSp9C7JR-cwXh","27","32000","Alugada","1","Pagamento de débitos","5800","A","7.49","0.18","Não","5","Não"
"KSrNIg5z-22X1","22","100000","Alugada","2","Médico","14400","B","10.74","0.14","Não","3","Não"
"KsUvDgYH-usvp","24","100000","Hipotecada","8","Pagamento de débitos","3600","C","13.23","0.04","Não","2","Sim"
"kSvguPMm-tHM9","27","63945","Alugada","6","Empreendimento","3500","A","7.9","0.05","Não","5","Não"
"KsWqFIZG-iImI","23","28000","Hipotecada","2","Empreendimento","8400","B","10.99","0.3","Não","2","Não"
"KSXRznfN-Uml6","24","43300","Hipotecada","2","Pagamento de débitos","24000","B","10.62","0.55","Não","2","Não"
"Ksyzws5O-8QHY","21","38400","Alugada","5","Pessoal","5000","B","10.59","0.13","Não","4","Não"
"KT185wdw-MKqI","26","31200","Alugada","4","Empreendimento","2500","B","10.37","0.08","Não","3","Não"
"KT1MrrOb-gO6g","24","425000","Hipotecada","8","Educativo","10000","A","7.88","0.02","Não","2","Não"
"kt3pNnt1-7Hdx","22","50000","Hipotecada","5","Educativo","15000","B","10.25","0.3","Não","3","Não"
"Kt456L1a-gUN5","27","80000","Própria","2","Pessoal","9000","B","12.21","0.11","Não","8","Não"
"KT4ctPIQ-uGYU","22","42200","Alugada","6","Empreendimento","12800","D","15.21","0.3","Sim","2","Não"
"Kt5a4o14-McXi","22","50724","Alugada","7","Educativo","6300","C","15.96","0.12","Não","4","Sim"
"kT7oDkke-FG6z","22","30288","Hipotecada","2","Educativo","6000","C","12.73","0.2","Não","2","Não"
"KT7YSudQ-vIWg","26","50000","Própria","5","Médico","3250","A","7.51","0.07","Não","2","Não"
"Kt83BMhf-0xIZ","30","108000","Alugada","0","Educativo","7000","D","14.42","0.06","Sim","8","Sim"
"Kt8LEEqf-rjc7","34","94000","Hipotecada","3","Médico","15000","A","6.54","0.16","Não","5","Não"
"KtA0yqJ2-f66z","26","75000","Hipotecada","2","Empreendimento","4000","A","5.79","0.05","Não","3","Não"
"kTaC1iLp-7ypN","25","65000","Alugada","4","Melhora do lar","15000","C","13.49","0.23","Não","3","Sim"
"KtAHrGY5-kU7Q","22","60200","Alugada","2","Pagamento de débitos","6325","A","7.51","0.11","Não","3","Não"
"KTaMXkMX-Mrl6","25","65000","Hipotecada","0","Melhora do lar","15000","B","11.48","0.23","Não","4","Não"
"KTB9RWUL-8K2t","29","60000","Alugada","0","Médico","5000","C","14.22","0.08","Sim","9","Não"
"ktBDGmZE-bRsY","29","125004","Alugada","3","Médico","7200","B","9.99","0.06","Não","6","Não"
"kTd4Uwae-HaXE","31","128000","Alugada","1","Pessoal","9600","E",\N,"0.07","Sim","8","Sim"
"kTepDyxd-yGon","24","33500","Alugada","5","Melhora do lar","2000","C","13.8","0.06","Sim","2","Não"
"kTF1BFvh-hJUT","31","160000","Alugada","1","Melhora do lar","7500","C","11.28","0.05","Não","7","Não"
"kTGLIGQL-x7EZ","22","100000","Alugada","3","Pagamento de débitos","1200","A","8.59","0.01","Não","4","Não"
"Kti3U71a-w9AO","22","30000","Alugada","4","Educativo","6500","C","13.85","0.22","Não","3","Sim"
"ktMRDmeM-bCY5","28","50000","Hipotecada","3","Pessoal","3000","A",\N,"0.06","Não","10","Não"
"kTMzhQam-oTlR","25","52000","Hipotecada","9","Melhora do lar","24500","A","6.17","0.47","Não","3","Não"
"KTO3giit-xHMK","30","57120","Alugada","3","Pagamento de débitos","2750","B","10.37","0.05","Não","5","Não"
"ktPtuuEa-LO28","31","24000","Alugada","0","Educativo","4000","A","6.76","0.17","Não","9","Não"
"kTRlY8R3-wrEF","28","225000","Hipotecada","12","Pagamento de débitos","6000","B","11.12","0.03","Não","7","Não"
"KTTBUqND-5QoD","33","54400","Hipotecada","2","Médico","5000","B","11.86","0.08","Sim","9","Não"
"kTtTpj3J-b0Aq","23","80004","Alugada","2","Pagamento de débitos","3400","A","8.49","0.04","Não","3","Não"
"ktukGjWi-NWD8","32","72000","Alugada","5","Empreendimento","6000","A","8.49","0.08","Não","10","Não"
"KTwGZTyt-1qdI","35","93000","Outros","12","Empreendimento",\N,"C","14.22","0.08","Não","4","Não"
"KTxtL1As-YnTF","25","46000","Hipotecada","5","Médico","6000","B","10.99","0.13","Sim","3","Não"
"ktYLNXOo-qLgI","22","49000","Alugada","1","Melhora do lar","10500","A","9.38","0.21","Sim","2","Não"
"KtYryEDc-FMjo","24","29000","Alugada","5","Médico","6000","C","15.27","0.21","Não","2","Não"
"Ku2mAajT-3kj3","23","54096","Alugada","2","Pessoal","4900","B",\N,"0.09","Não","2","Não"
"kU7oxG5M-vsUN","21","101004","Hipotecada","2","Pagamento de débitos","14000","B","10.25","0.14","Não","2","Não"
"ku9H5i45-ihj1","27","55200","Alugada","0","Educativo","4000","A","6.76","0.07","Não","10","Não"
"KUbsrrYs-PFoY","23","48000","Alugada","1","Educativo","10000","C","12.84","0.21","Não","4","Não"
"KuBxqY8o-v9Z6","26","62500","Alugada","7","Empreendimento","12000","C","12.23","0.19","Não","4","Não"
"Kuc1in0g-o5Ye","30","36000","Própria","5","Empreendimento","4800","A",\N,"0.13","Não","6","Não"
"KuciUK08-1LEt","25","65000","Alugada","9","Educativo","15000","E","16.32","0.23","Não","2","Não"
"kuEtiqLN-Y3hP","32","307000","Própria","10","Empreendimento","11000","C","14.26","0.04","Não","10","Sim"
"KUeZZauA-GJ9f","26","30000","Alugada","2","Educativo","2700","B","10.75","0.09","Não","2","Não"
"kUGNNJq3-JEYj","24","54000","Alugada","2","Empreendimento","20000","D","16.49","0.37","Sim","2","Não"
"Kuh1vG04-D4cn","25","115000","Hipotecada","3","Pagamento de débitos","7000","C",\N,"0.06","Não","4","Sim"
"Kuh7WXYj-o4Bl","29","54996","Alugada","8","Pagamento de débitos","3600","A","9.63","0.07","Não","5","Não"
"KUhHhy17-oPP0","27","32000","Alugada","2","Médico","8600","D","16.02","0.27","Sim","6","Sim"
"kUHUlive-kcKp","26","38000","Alugada","3","Educativo","13400","B","9.99","0.35","Sim","2","Não"
"kUjhdMHH-Khta","27","39996","Alugada","5","Médico","9600","D",\N,"0.24","Sim","9","Não"
"KUKAtxiA-tGO9","35","78000","Alugada","1","Pessoal","4350","C","15.27","0.06","Sim","6","Não"
"KuKJy3fH-4R8Y","26","88900","Própria","2","Médico","5000","B","11.83","0.06","Não","4","Não"
"kUKKpdh9-IF25","22","87000","Alugada","5","Pagamento de débitos","20000","C","13.85","0.23","Não","4","Não"
"KUmBv7Z2-xHaS","28","40000","Hipotecada","9","Pessoal","19200","B","9.91","0.48","Não","9","Não"
"KUPFiSkg-c4Hg","38","22000","Alugada","2","Pagamento de débitos","2350","C","14.17","0.11","Não","16","Sim"
"KuPFn9C3-QbLx","25","185000","Alugada","6","Empreendimento","15000","C","15.27","0.08","Não","2","Não"
"kuPWUrlb-x5Ep","30","200000","Própria","14","Empreendimento","16000","A",\N,"0.08","Não","5","Não"
"kUQ42Sia-6xXy","25","30000","Alugada","6","Educativo","4000","D","16.49","0.13","Não","3","Sim"
"kuqUvZeX-Cuaf","27","67000","Alugada","2","Melhora do lar","20000","C","14.26","0.3","Não","10","Sim"
"kur9jUG8-J3en","41","138550","Hipotecada","8","Médico","23000","D","14.96","0.14","Sim","12","Não"
"kutBdmhY-zS3q","22","36000","Alugada","0","Médico","4000","A","5.42","0.11","Não","3","Não"
"kUTULgeR-vPlJ","25","50400","Alugada","7","Pagamento de débitos","12000","B",\N,"0.24","Não","3","Não"
"KUtXD8Wt-qB7F","22","74000","Alugada","4","Pessoal","5050","A","5.42","0.07","Não","3","Não"
"kUuZs7Xk-6m4I","24","40000","Hipotecada","2","Empreendimento","10000","B","11.83","0.25","Não","3","Não"
"KuWto4ni-odBY","27","80000","Alugada","3","Pagamento de débitos","7500","B","12.18","0.09","Não","5","Não"
"kux04A7J-7weg","23","85000","Alugada","1","Médico","12000","A","9.63","0.14","Não","2","Não"
"KUxf2Mtk-aqNT","39","63000","Hipotecada","0","Pessoal","15000","A",\N,"0.24","Não","15","Não"
"KUYD1clb-3GDI","25","30000","Alugada","9","Melhora do lar","5600","C",\N,"0.19","Sim","4","Sim"
"kUYI8tYf-6sWb","22","57500","Alugada","4","Médico","5400","A","5.42","0.09","Não","4","Não"
"KUZUdg1k-01Sf","22","62000","Hipotecada","6","Empreendimento","5000","A","8.59","0.08","Não","4","Não"
"KuzYlkTx-ucuD","21","18000","Alugada","0","Pagamento de débitos","3000","A","7.9","0.17","Sim","2","Não"
"Kv0lA2p7-1ZIf","21","53000","Própria","5","Médico","3000","A","7.51","0.06","Não","4","Não"
"Kv3fNo7y-uTWX","21","4080","Alugada","0","Educativo","1400","B","11.86","0.34","Sim","4","Não"
"Kv4l0HRU-bs7p","33","53796","Alugada","1","Pagamento de débitos","10500","B","11.14","0.2","Não","6","Não"
"KvCzoEEL-CMe6","21","35000","Hipotecada","5","Pessoal","6900","B","12.42","0.2","Não","3","Não"
"KvEWxhXb-wjq0","21","41033","Hipotecada","2","Pagamento de débitos","5700","C","12.99","0.14","Não","4","Não"
"kvFfSSqY-Jg84","40","53000","Alugada","4","Médico","4500","A","6.03","0.08","Não","16","Não"
"kvHXQ3Bl-tv3E","27","150000","Hipotecada","3","Educativo","8000","E","17.19","0.05","Não","5","Sim"
"kvke3t0Q-LxoH","33","66000","Própria","16","Melhora do lar","3000","A",\N,"0.09",\N,"10","Não"
"KvkNCFTf-l1OG","29","68500","Alugada","4","Pagamento de débitos","2000","A",\N,"0.03","Não","9","Não"
"KvlD4h2a-b7ws","30","58000","Alugada","2","Médico","15000","A","8.49","0.26","Não","10","Não"
"kvloKFWe-B5pO",\N,"80000","Alugada",\N,"Pagamento de débitos","4000","A","14.22",\N,"Não","10","Sim"
"KvmSjq3R-MK5N","24","45000","Alugada","8","Pessoal","8000","C","12.73","0.18","Não","2","Não"
"Kvp847J1-9cQZ","25","90000","Hipotecada","2","Médico","9500","B","11.71","0.11","Não","4","Não"
"KvQaWziu-9ixa","26","48000","Hipotecada","10","Pagamento de débitos","11000","C","13.49","0.23","Não","3","Não"
"KvQUkwsP-10zi","24","55000","Hipotecada","2","Melhora do lar","8000","A","8","0.15","Não","2","Não"
"Kvv6Dmzl-sXra","27","84906","Hipotecada","11","Pagamento de débitos","4500","A","7.51","0.05","Não","10","Não"
"kvw9Tzn4-hufn","37","45600","Alugada","2","Pagamento de débitos","4500","B","11.86","0.1","Não","16","Não"
"kw1BBNwq-oyZl","26","90000","Hipotecada","0","Pagamento de débitos","10000","A","6.62","0.11","Não","4","Não"
"Kw1eJGID-ptWX","22","43000","Hipotecada","3","Empreendimento","2600","A",\N,"0.06","Não","4","Não"
"kW3PbEcm-bWX0","58","72000","Alugada","5","Melhora do lar","4500","B",\N,"0.06","Não","23","Não"
"kW4nRgiX-USgc","22","25000","Alugada","0","Pagamento de débitos","2500","B","11.14","0.1","Não","3","Não"
"kW5KRkEq-givL",\N,"39270","Alugada","6","Empreendimento","25000","C","11.36","0.28",\N,"3","Não"
"kW7cvvn6-LTyE","30","70000","Hipotecada","6","Melhora do lar","12800","B",\N,"0.18","Não","7","Não"
"kw7FCTZe-yPS3","34","73000","Hipotecada","7","Pessoal","20675","A",\N,"0.28","Não","9","Não"
"KwAA3YI5-9p6L","26","59000","Hipotecada","4","Educativo","3500","B","10.99","0.06","Não","2","Não"
"KwbJ5tSN-HB10","28","75000","Hipotecada","5","Empreendimento","10000","B","12.21","0.13","Não","5","Não"
"KWBnZ7jr-jjO6","27","120000","Hipotecada","10","Pagamento de débitos","7000","A","5.99","0.06","Não","5","Não"
"KWciQq69-jGYX","39","60000","Hipotecada","20","Médico","7000","A","7.68","0.12","Não","15","Não"
"kWcMFwZM-WBTl","35","123000","Alugada","2","Pessoal","25000","E","17.19","0.2","Sim","8","Sim"
"kwDRnoLX-x3dF","25","39996","Alugada","2","Empreendimento","10000","B","10.99","0.25","Não","4","Não"
"kwdtXOqC-LC53","23","33000","Alugada","3","Pagamento de débitos","4000","B","10.96","0.12","Não","4","Não"
"kWEHptNg-kBb4","27","97000","Hipotecada","0","Empreendimento","12000","A","6.91","0.12","Não","7","Não"
"kwF8dFER-0RJ8","44","38400","Hipotecada","4","Outros","12000","A","14.27",\N,"Não","6","Sim"
"Kwj3B2oT-1QN1","25","43738","Alugada","0","Pagamento de débitos","4500","A","5.99","0.1","Não","3","Não"
"KwjNhzsy-Zz3t","36","56400","Própria","0","Pessoal","20000","C","13.57","0.35","Não","12","Sim"
"KWKJmobN-IKYJ","29","50000","Alugada","9","Empreendimento","8000","B","11.71","0.16","Não","9","Não"
"KwKLZqcl-QZwc","24","31944","Alugada","8","Médico","7200","C","13.79","0.23","Não","2","Não"
"kWL3RlmT-pzsP","26","38004","Alugada","3","Médico","10000","C","13.48","0.26","Não","3","Não"
"KWLFSbNr-xkyU","24","69684","Hipotecada","4","Médico","2400","B",\N,"0.03","Não","4","Não"
"KWlj42l5-Cd9k","26","24000","Própria","0","Médico","2500","B","11.83","0.1","Não","4","Não"
"KwLtKobe-NMT4","21","40000","Alugada",\N,"Empreendimento","12800","B","12.69","0.32","Sim","2","Não"
"kwp2urpo-h485","22","60000","Hipotecada","1","Educativo","4800","A","7.49","0.08","Não","3","Não"
"KWPNHkIk-e6tz","25","95000","Alugada","0","Melhora do lar","8600","A","8.59","0.09","Não","2","Não"
"kWQduvA2-36dK","33","18000","Alugada","0","Pagamento de débitos","500","A",\N,"0.03","Não","6","Não"
"kWrFzgXL-FwxR","28","93600","Hipotecada",\N,"Pessoal","35000","A","8.49","0.37","Não","6","Não"
"KWTcMhEP-dzbF","25","106000","Hipotecada","3","Pagamento de débitos","12000","A","6.54","0.11","Não","2","Não"
"KWvoIzB6-AjC7","25","59796","Hipotecada","4","Melhora do lar","7000","B","9.63","0.12","Não","2","Não"
"kWvPcCoq-4DRP","22","54566","Hipotecada","6","Pessoal","4000","B","12.53","0.07","Não","2","Não"
"kwW26rub-wjq0","45","125000","Hipotecada","0","Melhora do lar","12000","A","6.03","0.1","Não","14","Não"
"KwX90ekk-oNOh","30","74000","Hipotecada","0","Pessoal","7625","A",\N,"0.1","Não","5","Não"
"KwXEeB1B-gyAG","25","46800","Alugada","0","Pagamento de débitos","7000","A","8.63","0.15","Não","3","Não"
"KWYhSkmI-B0pB","30","90000","Alugada","2","Educativo","7200","B","11.99","0.08","Não","7","Não"
"KwYi6myc-6HHK","25","84000","Hipotecada","9","Médico","20000","C","15.27","0.24","Não","3","Não"
"kwyteoHK-Yhqh","23","42996","Alugada","2","Médico","6000","C","12.84","0.14","Não","3","Sim"
"kwzhtFfc-gGuS","46","305000","Hipotecada","22","Empreendimento","20000","E","17.93","0.07","Não","13","Não"
"KWzuyN1N-xPed","24","155000","Hipotecada","5","Pessoal","12000","A","7.49","0.08","Não","4","Não"
"kX2N4Afr-tvyb","40","45000","Hipotecada","5","Melhora do lar","3600","A","6.62","0.08","Não","13","Não"
"kx2vjOkx-m9Mr","24","55000","Alugada","4","Melhora do lar","25000","D",\N,"0.45","Sim","4","Sim"
"KX4vKkAz-4ZeO","22","60000","Alugada","2","Médico","10000","B","11.71","0.17","Não","2","Não"
"kx4xZNad-Ypmw","36","15000","Própria","2","Melhora do lar","5000","C","13.92","0.33","Sim","11","Não"
"Kx5gpTXD-PXli","22","35000","Hipotecada","6","Pagamento de débitos","9500","A","6.03","0.27","Não","3","Não"
"KX6CixFM-ltjr","28","30225","Alugada","7","Pessoal","2000","B","12.42","0.07","Não","6","Não"
"kX8OwLGR-ZmR4","25","77078","Hipotecada","1","Pagamento de débitos","3425","B","12.18","0.04","Não","4","Não"
"KX9nurGm-G1C5","25","59600","Hipotecada","5","Educativo","6000","E","16.45","0.1","Sim","4","Não"
"KXBQcD3p-UQbI","21","18000","Alugada",\N,"Empreendimento","2400","C","14.72","0.13","Não","2","Não"
"kXCmiAJS-xf3L","24","40000","Alugada","5","Pagamento de débitos","5000","B","12.42","0.13","Não","3","Não"
"KXCYa3J2-b2Qw","22","44000","Hipotecada","1","Pagamento de débitos","18900","B","10.14","0.43","Não","2","Não"
"kxcYx5JU-iDf8","32","80000","Alugada","1","Médico","6400","B","10.99","0.08","Não","10","Não"
"KxD6gTTB-QAsM","25","40000","Alugada","9","Educativo","2400","A","5.42","0.06","Não","3","Não"
"kxDMtD2F-eolB","23","88000","Alugada","4","Melhora do lar","4000","A","7.14","0.05","Sim","4","Não"
"KXE6lpiN-EnSy","25","54084","Alugada","5","Melhora do lar","3500","B","9.25","0.06","Não","2","Não"
"KxEWXWU3-IMq1","22","14400","Alugada","2","Empreendimento","1000","E","16.69","0.07","Sim","3","Sim"
"KxF1bhpv-Y9sx","23","26400","Alugada","3","Educativo","10500","D","6.99",\N,"Não","2",\N
"kxFiYNWF-TJ7d","29","16800","Alugada","9","Melhora do lar","2750","D","14.84","0.16","Sim","6","Sim"
"KXg8jJ77-YoM4","23","90000","Alugada","3","Pessoal","6000","B","10.25","0.07","Não","3","Não"
"kXhDTCCu-Grje","35","49872","Alugada","2","Empreendimento","8400","A","7.29","0.17","Não","9","Não"
"KXhgZX5H-cfvS","32","110000","Hipotecada","16","Melhora do lar","6700","A","6.92","0.06","Não","7","Não"
"KXHOntxO-DEic","41","34560","Alugada","8","Pagamento de débitos","7550","D","16.89","0.22","Sim","14","Não"
"kXI8BOQv-PrqD","25","35000","Hipotecada","9","Pagamento de débitos","7000","A",\N,"0.2","Não","2","Não"
"KXjTWbIG-zOTH","26","40000","Alugada","0","Pessoal","1000","C","13.57","0.08","Sim","3",\N
"KXkhMEMZ-FOnj","24","184992","Alugada","7","Melhora do lar","22000","D","14.46","0.12","Não","4","Sim"
"kXM2GbTT-yC6j","30","64000","Hipotecada","3","Melhora do lar","10200","A","6.62","0.16","Não","8","Não"
"KXmF92y6-4k0Y","24","35000","Alugada","8","Médico","13400","B",\N,"0.38","Sim","3","Não"
"kxNDNFfK-kArO","29","104000","Hipotecada","6","Melhora do lar","18000","A","7.66","0.17","Não","7","Não"
"KXnnJllQ-0Xzs","30","54400","Hipotecada","3","Médico","23500","A","6.91","0.37","Sim","7","Não"
"kXNQRev9-lNJH","28","80000","Hipotecada","1","Melhora do lar","20000","D","13.24","0.25","Não","8","Não"
"KXPlqti1-JyZt","23","50000","Alugada","7","Pagamento de débitos","8000","D","16.02","0.16","Sim","3","Não"
"kXpqxxPE-M5Tw","22","62000","Alugada","6","Médico","12500","A","7.29","0.2","Não","2","Não"
"KxPvbBg3-Cq2k","23","80000","Hipotecada","7","Pessoal","8500","B","11.14","0.11","Não","2","Não"
"kXq1NboI-PcF9","30","20000","Alugada","1","Educativo","6000","B",\N,"0.3","Não","9","Não"
"KXqJ4R0k-tTT5","24","39600","Alugada",\N,"Empreendimento","12000","A","8.9","0.3","Não","4","Não"
"KxqN1d1a-eCA6","30","95000","Hipotecada","0","Pagamento de débitos","10000","A","7.51","0.11","Não","9","Não"
"KxqsSyo1-8N4L","24","54000","Hipotecada","8","Melhora do lar","8500","B","10.99","0.16","Não","3","Não"
"KXR4pYmf-NNXh","24","38000","Hipotecada","0","Pessoal","2500","D","15.7","0.07","Sim","2","Não"
"kXRD77pS-lnK4","29","50000","Alugada","0","Empreendimento","6000","B","8.88","0.12","Não","7","Não"
"kxsnnI2S-rCBy","30","55000","Própria","2","Educativo","6500","B","10.99","0.12","Não","9","Não"
"kXsOnnW8-mCzE","27","128000","Hipotecada","11","Empreendimento","32000","B","11.11","0.25","Não","7","Não"
"KXsy9ncj-3Jls","22","26000","Hipotecada","4","Pessoal","4000","B","9.25","0.15","Não","2","Não"
"KxtlFhJA-7M1Q",\N,"30000","Alugada","0","Médico",\N,"B",\N,"0.2","Não","10","Não"
"KXtYXSMA-6K2Q","29","56000","Hipotecada","8","Médico","6000","B","10.99","0.11","Não","9","Não"
"kxU8gjWi-KM7z","22","24000","Própria","1","Médico","6000","C","12.68","0.25","Não","4","Sim"
"kXv21IMG-sC0X","25","80000","Hipotecada","9","Empreendimento","6000","A","6.03","0.07","Não","4","Não"
"KXwW2GIr-7ZY9","24","51630","Alugada","0","Médico","4900","B","9.99","0.09","Não","3","Não"
"KxyrY6Hy-iyfT","45","66000","Alugada","4","Melhora do lar","13650","B","12.42","0.21","Não","11","Não"
"kXZoKgiO-jMjC","44","40000","Hipotecada","8","Empreendimento","8000","A","6.62","0.2","Não","13","Não"
"KY4BDH7K-LrWM","24","83000","Alugada","5","Pessoal","25000","D","12.92","0.3","Não","3","Sim"
